index,choice,question,truth,response,judge_label,dataset_label,match
794,default,"A 63-year-old female presents with a 3-month history of progressively worsening pain in her right calf. She notes that the pain begins after walking for approximately 10 minutes and resolves with rest. Her medical history includes hypertension and hyperlipidemia, and she takes lisinopril and simvastatin daily. She has a 34-year history of smoking two packs of cigarettes per day. Her pulse is 78/min, and her blood pressure is 142/96 mm Hg. On examination, femoral and popliteal pulses are 2+ bilaterally, left pedal pulses are 1+, and right pedal pulses are absent. The remainder of the physical examination is unremarkable. An ankle-brachial index (ABI) is 0.65 in the right leg and 0.9 in the left leg. Which complications is this patient most at risk of developing?",Acute myocardial infarction,"This presentation is peripheral arterial disease (ABI 0.65). She is at high risk for both local and systemic atherosclerotic complications: locally — progression to critical limb ischemia with nonhealing arterial ulcers, gangrene and possible limb loss/amputation; systemically — major adverse cardiovascular events such as myocardial infarction and ischemic stroke.",False,False,True
113,default,"A 4-year-old girl is brought to the physician because of progressive intermittent pain and swelling in both knees and right ankle and wrist for 3 months. She has been taking acetaminophen and using ice packs, both of which relieved her symptom. The affected joints feel ""stuck” and difficult to move when she wakes up in the morning, but she can move them freely after a few minutes. She has also occasional mild eye pain that resolves spontaneously. Five months ago she was diagnosed with upper respiratory tract infection that resolved without treatment. Vital sign are within normal limits. Physical examination shows that the affected joints are swollen, erythematous, and tender to touch. The remainder of the examination is unremarkable. Slit-lamp examination shows an anterior chamber flare with sign of iris inflammation bilaterally. Laboratory studies show: | Hemoglobin | 12.6 g/dL | | --- | --- | | Leukocyte count | 8000/mm3 | | Segmented neutrophils | 76% | | Eosinophils | 1% | | Lymphocytes | 20% | | Monocytes | 3% | | Platelet count | 360,000/mm3 | | Erythrocyte sedimentation rate | 36 mm/hr | | Serum | | | Antinuclear antibodies | positive | | Rheumatoid factor | negative | Which is the most likely diagnosis?",Oligoarticular juvenile idiopathic arthritis,"Oligoarticular juvenile idiopathic arthritis (pauciarticular JIA) — ANA-positive, RF-negative young girl with ≤4 chronically inflamed joints and associated chronic anterior uveitis.",True,True,True
721,default,"A 12-month-old formula-fed infant is brought to the emergency department by her mother due to 24 hours of vomiting and lethargy. The mother reports an episode of vomiting several hours ago following a barbecue they attended outdoors yesterday, during which the baby was adequately protected from the sun. The child has a history of meconium ileus at birth and was subsequently diagnosed with a homozygous ΔF508 deletion in the CFTR gene. Her temperature is 37.0°C (98.6°F), pulse is 134/min, respirations are 32/min, and blood pressure is 98/75 mmHg. On examination, she appears stuporous with dry mucous membranes. Which laboratory finding is most likely in this patient?","**| Sodium | Potassium | Bicarbonate |
| --- | --- | --- |
| ↓ | ↓ | ↑ |**","A hyponatremic, hypochloremic metabolic alkalosis with hypokalemia — e.g., low serum Na+ and Cl−, elevated HCO3− (and elevated sweat chloride from CF).",True,True,True
613,default,"A 62-year-old male patient comes for a follow-up visit two weeks after being discharged from a three-week hospital stay. He had sustained femur and pelvic fractures in a head-on collision where he was the driver. His medical history includes diabetes, hypertension, and dyslipidemia. He reports smoking 3 packs of cigarettes daily and consuming 4 alcoholic drinks nightly. The patient reports new difficulty engaging in sexual activity with his wife, which he states is unprecedented. He also mentions experiencing mild headaches and insomnia, for which he takes trazodone. His vital sign show: temperature 98.7°F (37°C), blood pressure 117/68 mmHg, pulse 67/min, respirations 11/min, and oxygen saturation 99% on room air. What is the most probable diagnosis for his current condition?",Neurologic damage,"Most likely organic (neurogenic) erectile dysfunction due to pelvic fracture — injury to the pelvic/cavernous nerves or penile arterial supply from the trauma. 

Rationale: the symptom began acutely after a pelvic fracture (temporal relationship), whereas his diabetes/alcohol/tobacco would cause more gradual vasculogenic ED; trazodone is more associated with priapism than new-onset impotence.",True,True,True
47,default,"A 45-year-old man presents to the neurologist for a right-sided foot drop. He “tore something” in his knee recently while playing basketball and has had difficulty walking “normally” since that injury.On examination, you notice significant but resolving ecchymosis over the anterior aspect of the right lower leg. The patient’s right foot slaps the floor as he walks. Dorsiflexion of the right foot is rated 2 out of 5 for strength. Eversion of the ankle is intact. Which is true about this patient’s injury?",It causes numbness between the first and second toes.,This is an isolated deep (anterior) peroneal (fibular) nerve injury in the anterior compartment of the leg. It causes dorsiflexion weakness (foot drop) with preserved eversion because the superficial peroneal nerve (which supplies the evertors) is intact. Sensory loss would be limited to the first web space.,False,False,True
622,default,"A 61-year-old man with hypertension seeks medical attention for progressively worsening and increasingly frequent headaches. As a hedge fund manager, he experiences prolonged work hours, reduced sleep, and work-related anxiety affecting his ability to fall asleep. The osteopathic structural examination reveals hypertonicity in the suboccipital muscles. The patient demonstrates limited ability to bring his chin toward his chest during active range of motion testing. The occipitoatlantal (OA) joint shows restricted translation from right to left. What is the correct diagnosis for this patient's OA joint dysfunction?",ERRSL,"OA extended, rotated left and sidebent right — i.e., OA E RlSr (extension somatic dysfunction with rotation to the left and sidebending to the right).",True,True,True
272,default,"A 2-year-old child is brought to medical attention with symptom that began two days ago, including low-grade fever, cough, and rhinorrhea, followed by the development of a rash today. On physical examination, the child exhibits an erythematous, blanching rash affecting the face, chest, and arms, accompanied by grayish lesions on the buccal mucosa. The child's vaccination history is not available. Which complications should be of primary concern in this clinical scenario?",Subacute sclerosing panencephalitis,"This presentation is most consistent with measles (rubeola) — Koplik’s spots (gray/white buccal lesions) plus prodromal cough/coryza/rhinorrhea and a blanching maculopapular rash. Primary complications to be concerned about:

- Pneumonia (viral or secondary bacterial) — the most common cause of death from measles.  
- Acute measles encephalitis (can cause seizures, permanent neurologic damage; ~1/1000 cases).  
- Otitis media and other secondary bacterial infections.  
- Subacute sclerosing panencephalitis (SSPE) — rare, progressive neurologic disease months–years later.  
- Marked immunosuppression during/after infection, increasing risk of other infections.

Also consider giving vitamin A and isolating the child; urgent evaluation and supportive care are warranted.",False,False,True
584,default,"A 70-year-old female presents to the emergency department via ambulance following a syncopal episode, with a 24-hour history of bright red rectal bleeding. Her initial vital sign show temperature 99.4°F, blood pressure 80/48 mmHg, heart rate 130/minute, respiratory rate 22/minute, and oxygen saturation 94% on room air. She received a 1-liter normal saline bolus during transport, resulting in blood pressure 95/50 mmHg and heart rate 120/minute, followed by another liter in the ED. Her medical history includes type 2 diabetes, hypertension, and hyperlipidemia, with no prior colonoscopies. On examination, she appears pale and ill but has no abdominal tenderness. Rectal exam reveals bright red blood, and hemoglobin is 8.5. Her blood pressure improves with IV fluid resuscitation. What is the most appropriate next diagnostic study?",Capsule endoscopy,"Urgent mesenteric (catheter) angiography.

Rationale: she has brisk hematochezia with recent hemodynamic instability. Angiography can rapidly localize bleeding at rates ≥~0.5 mL/min and allows therapeutic embolization. Colonoscopy requires bowel prep and is less useful in active, severe bleeding; a tagged RBC scan is slower and less useful for immediate therapy.",False,False,True
397,default,"A 56-year-old man is brought to the emergency department with severe back pain that began 2 hours ago. He describes the pain as stabbing, located between the scapulae, and rates it as 9 out of 10 in intensity. He has vomited once during this episode. His medical history includes hypertension and type 2 diabetes mellitus with diabetic nephropathy. He is currently taking lisinopril and metformin. On examination, he is diaphoretic and disoriented to person, place, and time. His temperature is 37.3°C (99.1°F), pulse is 110/min, respirations are 20/min, and blood pressure is 210/130 mm Hg. The lungs are clear to auscultation, and cardiac examination reveals no murmurs, rubs, or gallops. The left radial pulse is decreased. Laboratory results are as follows: | Hemoglobin | 13.5 g/dL | | --- | --- | | Leukocyte count | 10,000/mm³ | | Platelet count | 230,000/mm³ | | Serum | | | Na⁺ | 139 mEq/L | | K⁺ | 4.1 mEq/L | | Cl⁻ | 103 mEq/L | | Creatinine | 2.6 mg/dL | | Glucose | 230 mg/dL | | Alkaline phosphatase | 55 U/L | Urine toxicology is positive for opiates and cocaine. An ECG shows sinus tachycardia without ischemic changes. Chest x-ray reveals a widened mediastinum. Which is the most appropriate next step in management?",Transesophageal echocardiography,"Give an immediate IV beta‑blocker (eg, esmolol or IV labetalol) to rapidly lower heart rate and systolic BP (target HR <60, SBP 100–120) to reduce aortic wall shear stress. After initial stabilization obtain diagnostic imaging with transesophageal echo (avoiding contrast CT because of renal failure) and arrange emergent cardiothoracic surgery consultation.",False,False,True
568,default,"A 58-year-old male with a history of BPH on prazosin and tadalafil presents to the ED with acute urinary retention and suprapubic pain that has persisted for 3 hours. Vital sign: blood pressure 180/100 mm Hg, pulse 80/min, respiratory rate 23/min, temperature 36.5 degrees celcius. On physical examination, he has suprapubic tenderness. After catheterization of 700 ml urine, the following laboratory values were obtained: | **Initial** | | **After 8 hours** | | | --- | --- | --- | --- | | Serum potassium | 4.2 mmol/L | Serum potassium | 4.0 mmol/L | | Serum sodium | 140 mmol/L | Serum sodium | 142 mmol/L | | Serum chloride | 102 mmol/L | Serum chloride | 110 mmol/L | | Serum creatinine | 1.4 mg/dL | Serum creatinine | 1.6 mg/dL | | Serum blood urea nitrogen | 64 mg/dL | Serum blood urea nitrogen | 62 mg/dL | | Urine output | (drained 700 ml) | Urine output | 260 mL | The patient weighs 84 kg and is 175 centimeters tall. A nephrology consultation is recommended. Which parameters best supports this recommendation?",Urine output,The urine output and rising creatinine. He produced 260 mL in 8 h = 32.5 mL/h ≈ 0.39 mL/kg/h (260 mL/8 h/84 kg) — oliguria (<0.5 mL/kg/h for >6 h) — plus a rise in serum creatinine from 1.4 to 1.6 mg/dL (and a high BUN:Cr ≈39). These findings meet AKI criteria and warrant nephrology consultation.,False,False,True
813,default,"A 6-month-old female infant is evaluated for progressive eye crossing, particularly noticeable before bedtime. The child was delivered by C-section at 37 weeks, has achieved age-appropriate developmental milestones, and is current with vaccinations. She plots at the 50th percentile for both length and weight. Vital sign show: temperature 36.7°C (98°F), pulse 130/min, respirations 40/min, and blood pressure 90/60 mm Hg. Examination reveals 20/20 vision in both eyes with asymmetric corneal light reflection. A cover test of the left eye results in lateral movement of the right eye. The rest of the physical examination is unremarkable. What is the most appropriate next step in management?",Application of cyclopentolate drops to the left eye,"This presentation is consistent with pathologic strabismus (esotropia) in an infant. The most appropriate next step is urgent referral to a pediatric ophthalmologist for full evaluation (including cycloplegic refraction) and prompt management (eg, corrective lenses and/or patching or surgical correction) to prevent amblyopia.",False,False,True
533,default,"A 36-year-old woman presents with a 4-day history of fever, chills, malaise, and a productive cough with yellow sputum. Over the past 2 days, she has experienced right-sided chest pain that worsens with deep inspiration. She reports a history of a urinary tract infection 6 months ago, treated with oral trimethoprim/sulfamethoxazole. On examination, she appears pale. Her temperature is 38.8°C (101.8°F), pulse is 82/min, respirations are 20/min, and blood pressure is 128/84 mm Hg. Oxygen saturation on room air is 99%. Physical examination reveals pale conjunctivae and crackles at the right lung base, with no cardiac abnormalities. Laboratory finding are as follows: | Hemoglobin | 12.6 g/dL | | --- | --- | | Leukocyte count | 11,500/mm3 | | Platelet count | 230,000/mm3 | | Serum | | | Na+ | 137 mEq/L | | Cl- | 104 mEq/L | | K+ | 3.9 mEq/L | | Urea nitrogen | 16 mg/dL | | Glucose | 89 mg/dL | | Creatinine | 0.8 mg/dL | A chest x-ray shows an infiltrate in the right lung base. What is the most appropriate next step in management?",Outpatient treatment with oral amoxicillin,"This is outpatient community-acquired pneumonia with low severity (normal O2, hemodynamically stable). Start empiric outpatient therapy with a macrolide — e.g., oral azithromycin. Hospitalization and IV antibiotics are not indicated.",False,False,True
457,default,"An 8-year-old boy was seen by friends falling into a warm lake during the summer. He was pulled out 6 minutes later by nearby adults, who contacted emergency medical services (EMS). Upon EMS arrival, the boy was unresponsive and pulseless. He underwent cardiopulmonary resuscitation, oral intubation, and intraosseous needle placement. Epinephrine was administered via the endotracheal tube and intraosseous infusion, followed by a 20 mL/kg fluid bolus through intraosseous infusion. After 15 minutes, spontaneous circulation returned. Arterial blood gas analysis performed upon arrival at the emergency department revealed the following: | | Patient value | Reference range | | --- | --- | --- | | pH | 7.22 | 7.35–7.45 | | Partial pressure of carbon dioxide (mm Hg) | 77 | 32–48 | | Partial pressure of oxygen (mm Hg) | 40 | 83–108 | | Lactate (mmol/liter) | 7 | 0.5–2.2 | Which factor from this patient’s history and clinical presentation is most strongly associated with a poor prognosis?",Submersion time of 6 minutes,"The prolonged anoxic time — i.e., the duration of submersion with resultant cardiac arrest and prolonged CPR (submerged ~6 minutes and 15 minutes to return of spontaneous circulation). Prolonged submersion/ downtime is the strongest predictor of poor neurologic outcome.",True,True,True
193,default,"A 56-year-old male is brought to the emergency department by his wife due to worsening confusion and lethargy over the past 12 hours. He is only oriented to person. His temperature is 37.3°C (99.1°F), pulse is 109/min, respirations are 18/min, and blood pressure is 108/67 mm Hg. Physical examination reveals abdominal distention and multiple erythematous, lacy, blanching lesions on the chest. When his hands are dorsiflexed, they exhibit a flapping tremor. What is the most likely precipitating factor for this patient's condition?",Accumulation of hemoglobin in the intestine,"An acute upper GI bleed (eg, bleeding esophageal varices) — blood in the gut increases protein/urea breakdown by gut bacteria → increased ammonia absorption and precipitates hepatic encephalopathy in cirrhosis.",True,True,True
896,default,"A 55-year-old female patient seeks medical attention for fatigue and generalized dull headaches that have persisted for one month and are worsening. She reports diplopia, progressive loss of peripheral vision, and difficulty with weight management despite diet and exercise. She has gained 9 kg in the past month and has a BMI of 30.4 kg/m². She has no significant past medical or surgical history. Her vital sign show: temperature 36.5°C, heart rate 60/min, respiratory rate 12/min, and blood pressure 110/70 mm Hg. Physical examination reveals bilateral papilledema, bitemporal hemianopsia, diminished deep tendon reflexes, and pedal edema. Brain CT demonstrates suprasellar calcifications. Laboratory finding are: | Na+ | 140 mEq/L | | --- | --- | | K+ | 3.8 mEq/L | | Serum calcium | 9.5 mg/dL | | Thyroid-stimulating hormone (TSH) | 0.05 U/mL | | Free T4 | 0.2 ng/mL | Which diagnosis best explains these finding?",Craniopharyngioma,"Craniopharyngioma causing pituitary compression with secondary (central) hypothyroidism.

Rationale: Suprasellar calcifications on CT, bitemporal hemianopsia and papilledema from a suprasellar mass, plus low TSH with low free T4 (secondary hypothyroidism) and hypothyroid signs (fatigue, weight gain, slowed reflexes) are classic for a craniopharyngioma arising from Rathke pouch remnants in adults.",True,True,True
49,default,"An elderly male patient, aged 87, resides in a subacute nursing facility with a medical history significant for Parkinson disease and stroke. Over recent months, he has exhibited increasing confusion requiring redirection and social withdrawal. He uses hearing aids that appear functional and clean, and he reports no tinnitus. Upon examination, dark, paste-like debris is observed in both ears, with greater accumulation in the right ear. Tuning fork testing, performed after hearing aid removal, shows Weber test lateralization to the right side, and bilateral positive Rinne test (air conduction superior to bone conduction). The remainder of his neurological examination is unremarkable. What is the most probable diagnosis for this patient?",Conductive hearing loss that is greater on the right,"Impacted cerumen (earwax impaction) causing a predominantly conductive hearing loss, worse on the right.",True,True,True
164,default,"A 65-year-old man visits his primary care physician with a 3-month history of fatigue and gait difficulties. He works at a health food store, adheres to a strict vegan diet, and takes various supplements. His symptom have progressively worsened over the past year, and he now experiences daily weakness and trouble walking. His medical history includes Crohn disease diagnosed in his 20s and celiac disease, with infrequent Crohn disease exacerbations. Recently, he has had non-bloody diarrhea. He is not on any medication except traditional Chinese medicine supplements. Physical examination reveals 3/5 strength in both upper and lower extremities, absent reflexes in these areas, and a staggering, unsteady gait. Laboratory finding are as follows: **Serum:** Na+: 135 mEq/L Cl-: 100 mEq/L K+: 5.6 mEq/L HCO3-: 22 mEq/L BUN: 27 mg/dL Glucose: 79 mg/dL Creatinine: 1.1 mg/dL Ca2+: 8.4 mg/dL Mg2+: 1.5 mEq/L **Leukocyte count and differential:** Leukocyte count: 4,522/mm³ Hemoglobin: 9.2 g/dL Hematocrit: 29% Platelet count: 169,000/mm³ Reticulocyte count: 2.5% Lactate dehydrogenase: 340 U/L Mean corpuscular volume: 97 fL Which deficiencies is most likely in this patient?",Vitamin E,"Vitamin B12 (cobalamin) deficiency.

Rationale: progressive gait disturbance, symmetric weakness/absent reflexes (peripheral neuropathy/myeloneuropathy) plus macrocytic anemia in a strict vegan with Crohn/ceeliac–related malabsorption strongly point to B12 deficiency (subacute combined degeneration).",False,False,True
3,default,"A 43-year-old man with a history of hepatitis C and current intravenous drug use presents with 5 days of fever, chills, headache, and severe back pain. On physical exam, temperature is 100.6 deg F (38.1 deg C), blood pressure is 109/56 mmHg, pulse is 94/min, and respirations are 18/min. He is thin and diaphoretic with pinpoint pupils, poor dentition, and track marks on his arms and legs. A high-pitched systolic murmur is heard, loudest in the left sternal border and with inspiration. He is admitted to the hospital and started on broad-spectrum antibiotics. One of the blood cultures drawn 12 hours ago returns positive for Staphylococcus aureus. Which is the most appropriate next step to confirm the diagnosis?",Repeat blood cultures now,"Obtain a transesophageal echocardiogram (TEE). With S. aureus bacteremia and high clinical suspicion for endocarditis (IVDU, tricuspid murmur), TEE—more sensitive than TTE—is the best test to confirm valvular vegetations.",False,False,True
398,default,"A 56-year-old man arrives at the emergency department with sudden right scrotal pain, accompanied by swelling and nausea, which began three hours earlier after lifting a heavy object. He reports that the swelling has been intermittently present for years, worsening with physical strain or coughing, but it had never been painful before. His medical history is unremarkable, but he has a 26-pack-year smoking history. Vital sign include blood pressure of 150/90 mm Hg, heart rate of 85/min, respiratory rate of 14/min, and temperature of 37.8℃ (100.0℉). BMI is 32.9 kg/m2. Physical examination reveals a moderately distended abdomen and a tender, erythematous, non-reducible scrotal swelling on the right. Which diagnostic test is most appropriate to confirm the diagnosis in this patient?",No further tests are needed,"This presentation is most consistent with an incarcerated/strangulated inguinal hernia. No imaging should delay treatment — the diagnosis is clinical and the most appropriate ""test"" is urgent surgical exploration (emergency operative repair) rather than CT/ultrasound.",True,True,True
137,default,"A 15-year-old girl with no prior medical condition seeks medical attention for increasing upper back pain and muscle tightness, which has worsened since joining her school's gymnastics team. During the osteopathic structural examination, the following finding are noted: left midthoracic paraspinal muscles are hypertonic, and the transverse processes from T2 to T8 are more anterior on the left side. These finding remain consistent during both flexion and extension movements. What is the most accurate diagnosis?",T2-8 NSLRR,A Type I (neutral) group thoracic somatic dysfunction of T2–T8: sidebent left and rotated right. The anterior left transverse processes (consistent in flexion/extension) indicate rotation to the right in a neutral/group pattern.,True,True,True
181,default,"A 38-year-old female patient seeks medical attention for headaches and visual disturbances. Additional symptom include increased body hair growth, irregular menstruation, and weight gain. She notes recent changes in her shoe and ring sizes, and a deeper voice - changes she hasn't experienced since age 18. She denies alcohol use, smoking, and medication use. Her vital sign are normal. The physical exam reveals prominent forehead bones, protruding jaw with dental spacing, and enlarged extremities. Laboratory results show: | Na+ | 140 mEq/L | | --- | --- | | Cl− | 102 mEq/L | | K+ | 4.1 mEq/L | | Ca2+ | 10.6 mg/dL | | Phosphorus | 4.7 mg/dL | | Glucose | 180 mg/dL | What is the most probable long-term complication of this condition?",Reduced cardiac output,This is acromegaly from a GH-secreting pituitary adenoma. The most important long-term complication is cardiovascular disease—particularly GH/IGF‑1–mediated cardiomyopathy progressing to heart failure (arrhythmias and increased CV mortality).,False,False,True
166,default,"A 24-year-old woman comes to the clinic for a routine Pap smear. She previously had a normal Pap test at age 21 and reports having had seven lifetime male partners. For the past six months, she has been in a monogamous relationship with one male partner. She denies any irregular vaginal bleeding and uses oral contraceptive pills for contraception. The Pap test results reveal atypical squamous cells of undetermined significance, and reflex human papillomavirus (HPV) testing is positive. What is the most appropriate next step in managing this patient?",Repeat cervical cytology alone in 12 months,"Repeat cytology (Pap) in 12 months and observe (no immediate colposcopy). 

Rationale: In women aged 21–24 HPV infections are commonly transient and progression risk is low; guidelines recommend surveillance with repeat cytology at 12 months for ASC‑US (even if HPV+) and reserve colposcopy for persistent abnormalities.",True,True,True
312,default,"A 9-day-old male infant is brought to the clinic by his mother due to concerns of poor feeding and episodes of color changes. He was delivered full term via cesarean section for nonreassuring fetal heart tones, with an unremarkable nursery stay. Since discharge, he has been breastfeeding poorly, appearing fatigued and taking longer to feed. His mother reports that he ""turns blue when crying,"" along with rapid breathing and occasional grunting. On examination, the infant has a heart rate of 165 beats per minute, normal blood pressure for his age, and oxygen saturations of 70% preductal and 68% postductal on room air. He appears cyanotic and fatigued, with tachypnea and subcostal retractions. A prominent apical impulse and a thrill are noted on palpation. Auscultation reveals a click after the first heart sound, a fixed, split second heart sound, and a 4/6 crescendo-decrescendo systolic murmur heard loudest at the left upper sternal border, extending into diastole. His liver is palpable 2 cm below the costal margin, and bowel sounds are normal. Chest radiography shows normal heart size with decreased pulmonary vascularity and no focal consolidation. An electrocardiogram demonstrates sinus tachycardia, right axis deviation, a pure R wave >20 mm in lead V1, and inverted T waves in lead V4. Prostaglandin E1 is initiated. What is the most appropriate next step in management for this patient?",Balloon pulmonary valvuloplasty,"This presentation is most consistent with tetralogy of Fallot with hypercyanotic (""tet"") spells. After starting PGE1, the next immediate step is acute stabilization of the cyanotic spell: place the infant in the knee‑to‑chest position, give humidified oxygen, start IV fluids, and administer IV morphine (and give a beta‑blocker such as propranolol or esmolol if the spell persists). Arrange urgent echocardiography/cardiology and surgical consultation afterward.",False,False,True
705,default,"A 72-year-old male patient visits his PCP with complaints of sleep disturbances over the past 3 months. He experiences frequent nighttime awakenings due to an urge to move his legs, which also occurs while watching TV before bedtime. Walking or leg massage provides relief. His wife reports observing leg movements during his sleep. The patient has increased his coffee consumption to 3 cups daily to combat daytime fatigue. His medical history includes hypertension and obesity, with an unintentional 10-pound weight loss over 3 months. Current medication include hydrochlorothiazide and a multivitamin. His last colonoscopy was at age 50, and his family history includes type 2 diabetes and dementia. Physical examination reveals: temperature 99.1°F (37.3°C), blood pressure 134/81 mmHg, pulse 82/min, respirations 14/min, pale sclerae, normal cardiovascular and pulmonary finding, soft non-tender abdomen, 2+ patellar reflexes bilaterally, and 5/5 strength in all extremities. Which diagnostic approach would be most appropriate to determine the underlying cause of his symptom?",Colonoscopy,"Evaluate for iron-deficiency–associated restless legs. Order a CBC with iron studies including ferritin (and consider B12, TSH, glucose/creatinine). If CBC/iron studies show iron deficiency anemia (likely given pallor and weight loss), proceed to GI evaluation with fecal occult blood testing and prompt colonoscopy to look for occult bleeding/colonic malignancy.",False,False,True
343,default,"A 43-year-old female daycare teacher seeks medical attention for one month of fatigue and lightheadedness. She has diabetes managed with metformin and reports increasingly heavy menstrual periods over the past year. She also notes increased urination frequency and abdominal weight gain. Her family history is notable for von Willebrand disease in a first cousin. Her vital sign show: temperature 98.4°F (36.9°C), pulse 92/min, blood pressure 109/72 mmHg, and respirations 14/min. Laboratory results reveal: - Hemoglobin: 9.9 g/dL - Leukocyte count: 6,300/mm^3 - Platelet count: 180,000/mm^3 What is the most appropriate next step in determining the cause of her symptom?",Pelvic ultrasound,"Obtain iron studies — especially a serum ferritin (with serum iron, TIBC/transferrin saturation). A low ferritin would confirm iron‑deficiency anemia from menorrhagia.",False,False,True
701,default,"A 3-year-old healthy girl is brought to the emergency department due to concerns about an abdominal mass. Her parents report a 3-week history of abdominal pain, reduced appetite, and a progressively protuberant abdomen. This morning, while bathing her, they felt a hard area beneath her ribs. She has not experienced weight loss, fevers, or changes in bowel habits. On examination, the child appears playful and well. Vital sign include a heart rate of 97 beats per minute, blood pressure of 92/56 mm Hg, respiratory rate of 18 breaths per minute, and oxygen saturation of 100% on room air. Palpation reveals a firm, nontender mass in the right upper quadrant extending approximately 4 cm below the costal margin. Her abdomen is distended but soft, and the remainder of the physical examination is unremarkable. Laboratory test, including a complete blood count and comprehensive metabolic panel, are normal. Which is the most likely diagnosis?",Wilms tumor,"Most likely hepatoblastoma.

Rationale: a firm, nontender right‑upper‑quadrant mass in a toddler with progressive abdominal distention is most consistent with a primary pediatric liver tumor. Hepatoblastoma is the commonest malignant liver tumor in children <3 years. (Wilms tumor is renal/flank and neuroblastoma often has other systemic signs and catecholamine elevation.) Diagnosis is confirmed with abdominal imaging (US/CT) and markedly elevated serum alpha‑fetoprotein.",False,False,True
521,default,"A 10-year-old girl is referred to outpatient radiology for follow-up after her pediatrician identified a reducible right-sided thoracic rib hump during forward bending at her last visit, a new finding compared to prior wellness exams. She is now scheduled for posteroanterior and lateral spine radiographs. What measurement should be performed on these images?","Draw a line parallel to the superior border of the most cephalad vertebral body of the curve, another line parallel to the inferior border of the most caudad vertebral body of the curve, and lines that perpendicularly intersect these lines; measure the angle at which the perpendicular lines intersect.",Measure the Cobb angle (on the PA view): draw lines along the superior endplate of the upper-end vertebra and the inferior endplate of the lower-end vertebra of the curve and measure the angle between perpendiculars. A Cobb angle ≥10° defines scoliosis.,True,True,True
569,default,"A 3-year-old boy is evaluated by a physician due to a 5-day history of yellow discoloration of his eyes and skin. Over the past two months, he has experienced generalized fatigue and mild shortness of breath. Physical examination reveals pale conjunctivae, scleral icterus, and a spleen palpable 4 cm below the left costal margin. Laboratory finding include a hemoglobin level of 8.5 g/dL and a mean corpuscular volume of 76 μm³. A peripheral blood smear demonstrates round erythrocytes without central pallor. What is the most likely explanation for this child’s splenomegaly?",Work hypertrophy,"Chronic extravascular hemolysis from spherocytic RBCs — a membrane cytoskeleton defect (eg, spectrin/ankyrin in hereditary spherocytosis) causes loss of membrane → spherocytes that are phagocytosed in the spleen, producing macrophage hyperplasia and splenomegaly.",False,False,True
290,default,"A 51-year-old female patient seeks medical attention for excessive daytime drowsiness and oral dryness over the past month. Her sleep is disrupted by frequent nocturnal urination, and she reports increased thirst, consuming up to 20 cups of water daily. She denies urgency or painful urination. Her medical history includes recurrent urinary tract infection, a head injury from a suicide attempt three months ago, bipolar I disorder, and hypertension. She has a 25-year smoking history of one pack per day. Physical examination reveals poor skin turgor, dry mucous membranes, and bilateral expiratory wheezes. There is no suprapubic tenderness. Her mood appears appropriate, though bilateral hand tremors are noted. Laboratory finding show serum sodium of 151 mEq/L, elevated antidiuretic hormone, and urine osmolality of 124 mOsm/kg H2O. What is the most probable cause of her clinical presentation?",Mood stabilizer intake,"Nephrogenic diabetes insipidus due to chronic lithium therapy for her bipolar disorder.  

Reason: hypernatremia with low urine osmolality despite elevated ADH indicates renal resistance to ADH. Her bipolar history and bilateral tremor are typical of lithium use, and lithium disrupts aquaporin-2 expression/signaling in collecting duct principal cells.",False,False,True
838,default,"A 37-year-old male arrives at the emergency department following a 3-car collision while riding his motorcycle. On examination, he responds only to painful stimuli, and his pupils are non-reactive to light. His upper extremities exhibit involuntary flexion with clenched fists. Vital sign include a temperature of 36.1°C (97.0°F), blood pressure of 80/60 mm Hg, and a pulse of 102/min. A non-contrast CT scan of the head reveals a massive intracerebral hemorrhage with a midline shift. Arterial blood gas analysis shows a PaCO2 of 68 mm Hg, and the patient is placed on mechanical ventilation. His condition deteriorates further, and death by neurologic criteria is suspected. Which studies can be used to confirm death by neurologic criteria and allow for legal removal from the ventilator?",Repeat CT scan,"Diagnosis of brain death is primarily clinical (coma with absent brainstem reflexes and a positive apnea test). When the clinical exam or apnea test cannot be completed or when confirmation is required, accepted ancillary studies include:

- Electroencephalography (EEG) demonstrating electrocerebral silence
- Demonstration of absent intracranial blood flow by:
  - Formal cerebral angiography
  - Radionuclide cerebral blood flow scan (eg, Tc‑99m HMPAO perfusion scan)
  - Transcranial Doppler showing absent/reverberating flow

Any of these (in accordance with institutional/state protocols) can be used to confirm death by neurologic criteria and permit legal removal from the ventilator.",False,False,True
85,default,"A 28-year-old woman visits her physician with complaints of low energy and irritability lasting for several weeks. She was thrilled after being accepted into a master's program, but after the semester began, she started experiencing feelings of ""worthlessness."" Her history reveals self-reported ""mood swings,"" characterized by several weeks of increased productivity and elevated mood, followed by several weeks of fatigue, guilt, and depressive symptom. She is not on any medication and consumes 2-3 glasses of wine on weekends. Physical examination finding are normal. Mental status examination shows a tired-appearing woman with difficulty maintaining attention, requiring questions to be repeated. What is the most likely diagnosis?",Cyclothymic disorder,"Bipolar II disorder — she has recurrent hypomanic periods (weeks of elevated mood/increased productivity) alternating with depressive episodes (several weeks of fatigue, guilt/worthlessness) without any history of full manic or psychotic episodes.",False,False,True
