index,question,options,solution,question_tone,default,alternative,default_correct,pred_a,correct_a,pred_b,correct_b,pred_c,correct_c,pred_d,correct_d
365,"I can’t shake the feeling of anxiety since my last mammogram. I'm 50, and when the results came back, they told me there was this developing asymmetry that they hadn’t seen before. It’s terrifying to think about what that could mean. They didn’t find anything on the ultrasound, which is somewhat reassuring, but it’s still so unsettling. 

Now, I’m left wondering what the next steps should be. I’ve been going back and forth in my mind about whether I should just wait and see what happens or if I should push for something more invasive, like a biopsy. I mean, I want to be proactive, but the thought of having a procedure done is daunting. 

The doctors mentioned options like additional mammographic views or maybe even an MRI, but I just can’t help but feel overwhelmed. It’s hard not to think about the worst-case scenarios. I keep telling myself to stay calm and that they’re just being cautious, but it’s so hard to not let my mind spiral. I just want to know what this asymmetry means and if it’s something serious or if I can just breathe a little easier. I really hope the next steps lead to some clarity.",A. Clinical correlation and observation B. Vacuum-assisted biopsy C. Spot compression mammographic views D. Six month follow up E. Stereotactic core biopsy F. Contrast-enhanced mammography G. Breast MRI H. Digital breast tomosynthesis I. Routine screening mammography J. Fine needle aspiration,E,worried,C,E,False,C,False,A,False,A,False,A,False
366,"I can't shake this feeling of dread as I sit in the emergency department. For the past week, I’ve been struggling to catch my breath, especially when I try to do anything even slightly physical. It’s terrifying. I don’t have chest pain or feel lightheaded, but this persistent cough is alarming. It’s producing white sputum, and I can’t help but think something is seriously wrong.

I’ve dealt with hypertension and diabetes for years, but this feels different. I’ve smoked for a long time—over 50 years—and now I wonder if that’s finally catching up with me. I walked in here feeling anxious, and the nurse took my vitals; my temperature read 101°F, my blood pressure is high, and my heart is racing at 110 beats per minute. They strapped me to a non-rebreather mask, and I can barely breathe, my oxygen levels are so low.

Looking around, I can see the concern in the staff's faces as I struggle to inhale. I feel like I’m in distress, and every breath is a laborious task. The wheezing in my chest is unnerving, and I can feel my body’s weight pressing down on me, both physically and mentally. I just want to know what’s happening and how to fix this. What are they going to do next?",A. Alpha-1 blocker B. Beta-2 agonist C. Oxygen therapy alone D. Antibiotics E. Combined inhaled corticosteroid/long-acting beta agonist F. Muscarinic blocker G. Methylxanthine derivative H. Leukotriene receptor antagonist I. Alpha-2 blocker J. Phosphodiesterase-4 inhibitor,F,worried,C,F,False,B,False,B,False,B,False,B,False
367,"I recently had my first visit to the clinic for a checkup, and I can’t shake off the feeling of unease. My parents were there with me, and they talked about my childhood, mentioning how I had to go through physical therapy for hypotonia and struggled with gross motor skills. It’s always been tough for me, especially in school, where I’ve been diagnosed with learning disabilities and have a hard time focusing.

As the doctor checked my vital signs, I felt a wave of anxiety wash over me. Everything seemed normal, but I couldn’t help but worry. I’m in the 85th percentile for height and 75th for weight, which sounds good, but then there’s the fact that I haven’t gotten my period yet. The doctor noted my breast development and pubic hair, which are supposedly at Tanner stage 3, but that doesn’t ease my mind. 

During the exam, the doctor pointed out my epicanthal folds and how my joints are hyperextensible. I couldn’t help but wonder what that meant for me. The doctor mentioned something about potential genetic disorders, and my heart raced. What if I have something serious? I just want to understand what’s going on with my body, but the uncertainty is overwhelming.",A. Triple X syndrome B. Turner syndrome C. Marfan syndrome D. Fragile X syndrome E. Beckwith-Wiedemann syndrome F. Prader-Willi syndrome G. Klinefelter syndrome H. Noonan syndrome I. 22q11.2 deletion syndrome (DiGeorge syndrome) J. Williams syndrome,A,worried,A,D,True,A,True,D,False,D,False,D,False
368,"I can't shake the feeling of dread that washed over me last night. I was jolted awake by this unbearable pain in my right toe—it felt like something was crushing it. It was alarming enough to rush to the emergency department. I’ve never experienced anything like it before, and the pain was so severe that I couldn’t even bear to touch it.

When I got there, the doctors examined my toe. It was swollen, red, and warm to the touch, and just moving it was impossible. I’ve been a long-distance truck driver for years, and I thought I was relatively healthy, but my history of smoking a pack a day and binge drinking on weekends has me worried. I’ve had an appendectomy when I was younger, but nothing else serious, so this felt out of the blue.

The doctors talked about the signs they were seeing, and I could sense their concern too. They mentioned something about crystals in the fluid they took from my joint, and I couldn’t help but feel terrified. What could this mean? I’ve always thought of myself as resilient, but now I’m facing questions about my health that make me anxious. I just want to understand what’s happening and why this pain hit me so suddenly.",A. Impaired uric acid metabolism due to genetic mutation B. Overproduction of uric acid due to enzyme deficiency C. Organic acids competing with urate for tubular secretion D. Secondary hyperuricemia due to hematologic malignancy E. High-purine diet F. Increased dietary fructose intake G. Alcohol-induced lactic acid accumulation H. Increased renal reabsorption of urate I. Decreased renal clearance of urate due to dehydration J. Chronic lead exposure impairing renal urate excretion,C,worried,G,C,False,G,False,G,False,I,False,G,False
369,"I can’t shake this feeling of worry that’s been creeping in for the past two months. My husband finally insisted I see a doctor because I’ve been so persistently sad. I’ve had trouble sleeping and oddly, I’ve found myself eating more than usual, which feels so unlike me. This isn’t the first time I've felt this way, though. I had similar episodes nine months ago and even two years back, each lasting about four months. 

I remember those times clearly; I would have bursts of energy, needing only about three hours of sleep, and I often forgot to eat altogether. It's been such a rollercoaster, especially since I just got a promotion at work five months ago as a stock market trader. I still manage to keep up my yoga classes with friends, but everything feels so heavy right now. 

When I was evaluated, I could tell my affect seemed blunted, but I was adamant—I don’t feel suicidal and I’ve never used drugs. I just feel trapped in this cycle. I can't help but worry about what this all means. What’s happening to me? I wish I could pinpoint what’s going on and find a way to feel like myself again.",A. Recurrent brief depressive disorder B. Persistent depressive disorder (dysthymia) C. Bipolar I disorder D. Bipolar II disorder E. Cyclothymic disorder F. Bipolar disorder with rapid cycling G. Seasonal affective disorder H. Adjustment disorder with depressed mood I. Borderline personality disorder J. Major depressive disorder with atypical features,E,worried,D,E,False,D,False,C,False,C,False,C,False
370,"I can’t shake the feeling of worry that’s been creeping in since my last doctor’s visit. At 15, I thought I’d be further along with puberty by now, but it seems like I’m stuck. I remember starting to develop body odor and getting pubic and underarm hair when I was 11, but since then, it’s like nothing has happened. I haven’t experienced any morning erections, my voice hasn’t changed, and thankfully, I haven’t had any acne. 

I’ve always been a bit different, especially with my speech delay as a kid, but overall, I thought I was healthy. At the appointment, the doctor measured me—I'm 175 cm tall and weigh 65 kg, which seemed okay, right? But then they examined me and found that my testicles were only 5 mL in size and noted some mild gynecomastia. The doctor seemed concerned, especially when talking about my hormone levels, which are way lower than normal.

Now, I’m left wondering what comes next. They mentioned various tests, and I can’t help but feel anxious about what they might find. Am I going to be okay? Will I ever catch up to my peers? I just want answers, but the uncertainty is really weighing on me.",A. Testicular ultrasound B. Gonadotropin-releasing hormone stimulation testing C. Bone density assessment D. Anti-Müllerian hormone level testing E. Serum prolactin level measurement F. Karyotype testing G. Androgen receptor mutation analysis H. MRI of the pituitary gland I. Semen analysis J. Thyroid function testing,F,worried,B,F,False,B,False,B,False,H,False,F,True
371,"I can’t shake this feeling of worry as I reflect on my daughter’s recent check-up. She’s only six, and while she’s generally a happy and healthy child, I’ve been increasingly concerned about her weight. She’s such a picky eater, always opting for chicken nuggets and French fries, which I fear isn’t the best for her. 

During the visit, I noticed the mild acne on her cheeks and forehead, and I couldn't help but think it might be related to her reluctance to bathe. It’s hard to believe she’s already in kindergarten, and thankfully, her teacher says she interacts well with her classmates, which eases my mind a bit.

What really caught me off guard was the examination. Her height and weight are above the 95th percentile, which sounds alarming. The doctor mentioned some physical signs—like the breast tissue and the hair growth that seemed a bit early for her age. They also talked about her bone age being more advanced than her actual age. I felt a wave of anxiety wash over me as I heard the doctor mention hormone levels that were definitely outside the normal range.

Now, I’m left wondering what the next steps are. I’m so worried about what this all means for her future. What if something is seriously wrong? I just want to make sure she’s okay.",A. Karyotype analysis B. Thyroid function tests C. Dehydroepiandrosterone sulfate levels D. Bone marrow biopsy E. Serum testosterone levels F. 17-hydroxyprogesterone levels G. Head computed tomography (CT) H. Magnetic resonance imaging (MRI) of the brain I. Pelvic ultrasound J. Serum insulin-like growth factor-1 (IGF-1) levels,G,worried,A,G,False,A,False,A,False,E,False,A,False
372,"I can’t shake this feeling of worry. My 10-year-old son has been complaining about back pain for the past week, and I just can’t figure out what’s wrong. He hasn’t had any falls or accidents that I know of, but he did start carrying a much larger backpack for school. Maybe that’s it? 

When we went to the pediatrician, I could see the concern in her eyes as she examined him. She noted some tenderness along his back, especially around the area where his spine meets his shoulder blades. I could see he was tense and uncomfortable. It seemed like the muscles were tight, and she mentioned that one side of his back felt different from the other. It’s terrifying to think something might be wrong.

She also pointed out that even when he bent forward or backward, the unevenness in his back didn’t change at all. Thankfully, she said there were no neurological issues and that his muscle strength was fine. But still, I can't help but feel anxious about what this could mean. What’s going on with his back? I just want to make sure he’s okay, and I can’t help but feel like I should’ve noticed something sooner. Every little detail makes me worry more. What if this is serious?","A. T1-T3 neutral, sidebent right, rotated left B. T1-T3 extended, sidebent left, rotated right C. C6-T1 neutral, sidebent left, rotated right D. C6-T3 neutral, sidebent left, rotated right E. T1-T3 flexed, sidebent left, rotated right F. T1-T3 neutral, sidebent left, rotated right G. T1-T5 neutral, sidebent left, rotated right H. T2-T4 neutral, sidebent left, rotated right I. T3-T6 neutral, sidebent right, rotated left J. T1-T3 flexed, sidebent right, rotated left",F,worried,A,F,False,A,False,A,False,B,False,F,True
373,"I can’t shake this feeling of unease. At 72, I’ve always tried to stay active, but for the past eight months, I’ve been experiencing this alarming chest pressure and pain in my left arm whenever I exert myself. It’s only during significant physical activities, and thankfully, it goes away quickly when I rest, but it’s still terrifying. I’ve got a history of hypertension and high cholesterol, so I’ve been on medications like pravastatin, amlodipine, and aspirin. 

Just the other day, I went in for a check-up, and they did a physical exam. Everything seemed normal—no fluid buildup or heart murmurs, which was a relief, but still, I felt uneasy. They ran an ECG, and it looked fine, but during the exercise test, I was so anxious. I managed to last 11 minutes, but they found some concerning signs in the imaging, indicating a reversible issue with blood flow in my heart. 

Now, I’m left wondering what comes next. They mentioned starting some new medications, but I can’t help but worry about whether I need more tests. Should I undergo a stress echocardiogram or something more invasive? The uncertainty is weighing heavy on me, and I can’t shake this feeling that something isn’t right.",A. Stress echocardiography B. Exercise stress echocardiography C. Cardiac MRI with stress perfusion D. Myocardial viability study E. Pharmacological nuclear stress test F. Dobutamine stress test G. 24-hour Holter monitoring H. Coronary CT angiography I. No additional investigation J. Cardiac catheterization with coronary angiography,I,worried,I,F,True,I,True,H,False,H,False,I,True
374,"I can’t shake the feeling of dread that washed over me when my roommates brought me to the emergency room. It all started a few days ago when finals hit, and the stress started to pile up. I had been feeling increasingly withdrawn, but that night was different. I remember sitting at my computer, feeling this intense irritation bubble up inside me. I yelled at my screen before I actually broke it in a fit of frustration. 

Then I went to the gym for hours, trying to work off the anxiety, but it didn’t help. At some point, everything spiraled out of control. I felt so agitated and my heart was racing like I couldn’t calm down. When I got to the hospital, it was like I was in a fog. I was sweating profusely, my speech was rapid, and I couldn’t focus. I felt trapped in my own mind, acting aggressively without really understanding why.

They ended up treating me with some medications and put me in soft restraints. I could see the worry in my friends' faces, and it made me feel even more anxious. After what felt like forever, I finally started to calm down, but I couldn’t help but wonder what was happening to me. I’m still trying to piece together those chaotic hours, and I’m scared about what this all means for my health.",A. Methamphetamine intoxication B. Serotonin syndrome C. Alcohol withdrawal delirium D. Phencyclidine intoxication E. Acute mania with psychosis F. Cocaine intoxication G. Lisdexamfetamine intoxication H. Anticholinergic toxicity I. Hyperthyroidism-induced psychosis J. Bath salts (synthetic cathinone) intoxication,G,worried,A,G,False,E,False,J,False,J,False,E,False
375,"I can’t shake off this feeling of dread as I sit in the clinic with my 4-month-old daughter. She’s been so lethargic lately, and it’s terrifying to see her struggle to thrive. I remember the joy of her birth; she came into this world after a smooth pregnancy, delivered at 39 weeks. But now, my heart sinks as I think about her weight and height being below the 10th percentile. 

The doctor examined her, and I noticed their concerned expression as they looked at her. They mentioned her pallor and some unusual features—like her flattened nasal bridge and the way her thumbs only have three phalanges. I can’t help but feel a wave of panic. 

When they took her vital signs, I felt a chill run down my spine. Her pulse was racing at 150 beats a minute, and I couldn’t understand why everything seemed so off. The doctor is talking about lab results, mentioning things like a low hemoglobin level and elevated erythropoietin. I just keep thinking, what’s wrong with my baby? 

I can’t help but feel lost and worried about what this all means for her future. I just want to understand what’s happening and hope that they find something that can help her.",A. Folate metabolism B. DNA repair mechanisms C. Heme Synthesis D. Ribosome Synthesis E. Iron transport F. Mitochondrial function G. Pyrimidine synthesis H. Globin chain synthesis I. Erythropoietin receptor function J. Erythrocyte cytoskeleton,D,worried,B,D,False,B,False,D,True,D,True,D,True
376,"I can’t shake the worry I felt when my 2-year-old son started showing alarming symptoms. It all began with him vomiting and having bloody diarrhea. He seemed so irritable, and then, to my horror, he became lethargic. It was terrifying to see him like that, especially since he hadn’t been drinking enough fluids. I remembered his medical history—he was born premature at just 33 weeks, weighing only 1900 grams. I never thought that his early arrival would come back to haunt us like this.

When we rushed him to the emergency department, I was overwhelmed with panic. The doctors examined him and noted his crying, the pronounced distention in his abdomen, and how tender it was when they touched it. I couldn’t help but think about the hepatitis B vaccine that we had deferred at birth, wondering if that decision had contributed to his current state.

As I sat there watching him struggle, the gravity of the situation hit me. The doctors were discussing necrotizing enterocolitis, and I remembered hearing that it’s more common in premature infants like him. I felt a wave of guilt wash over me, worrying about whether I could have done something differently. All I could do was hope he would be okay and that we would get answers soon.",A. This condition is caused by a congenital malformation of the gastrointestinal tract B. Necrotizing enterocolitis is more common in breastfed infants C. Infants born at term are at the highest risk for this condition D. This is a condition that happens in premature children and the more premature the child the earlier after birth it happens E. In term infants this generally happens within the first week of life F. 50% of premature children or those born 1500 g or less are effected G. This condition is unrelated to the child’s gestational age or birth weight H. This condition is typically self-limiting and resolves without medical intervention I. The risk of this condition decreases with formula feeding J. The condition is primarily due to a genetic predisposition rather than environmental factors,E,worried,D,E,False,D,False,D,False,A,False,D,False
377,"I can’t shake this feeling of worry after my recent check-up. I’m 61, and I thought I was doing okay with my health, managing my atrial fibrillation, hypertension, and high cholesterol with my medications—rivaroxaban, lisinopril, and simvastatin. But then I got this routine blood test back, and it showed that my platelet count was alarmingly low. The technician even mentioned something about platelet clumping in the blood smear; that sounds serious, right?

I’ve been using quinine for my leg cramps, but I never imagined it could lead to something like this. I don’t have any history of high-risk behaviors, like unprotected sex or drug use, and my family doesn’t have any bleeding disorders. When I went for my physical, everything seemed normal—my vital signs were stable, and there were no signs of bruising or swelling. But this low platelet count has me feeling anxious. 

I can’t help but think about what could be causing it. The doctor mentioned a few possibilities, but I’m left feeling uneasy and confused. What does this mean for my health? Will I need more tests or treatments? I just want to know what’s happening to my body and how I can fix it.",A. Immune thrombocytopenic purpura B. Pseudothrombocytopenia C. Hypersplenism causing platelet sequestration D. Heparin-induced thrombocytopenia E. Quinine-induced immune thrombocytopenia F. Bone marrow suppression due to medication toxicity G. Immune thrombocytopenia H. Thrombotic thrombocytopenic purpura I. Drug-induced thrombocytopenia from rivaroxaban J. Disseminated intravascular coagulation,B,worried,B,D,True,B,True,B,True,E,False,B,True
378,"I can’t shake this overwhelming sense of dread as I sit in the waiting room, gripping my stomach, which feels like it’s in knots. The pain is unbearable, and I can’t even bear the thought of anyone touching my abdomen. I’ve had issues before, especially with my history of peptic ulcers and my struggles with alcohol, but this feels different—much worse. 

I can’t help but worry that something serious is happening. The thought of spontaneous bacterial peritonitis keeps creeping into my mind, and I’m terrified of what might be found. I remember the doctor trying to examine me, but I just couldn’t let them press on my belly; it hurt too much. 

I’ve heard about some signs that might indicate a serious problem, like if I had absent bowel sounds or if they could feel something unusual in my abdomen. What if they find something like Cullen's sign or any other alarming symptoms? I just want to know what’s going on, but the fear of what they might say is almost paralyzing. I can’t focus on anything but this pain and the anxiety of waiting for answers. Will I be okay?",A. Pain that improves with movement B. Gentle pressure at the costovertebral angle elicits pain C. McBurney's point tenderness D. Absent bowel sounds E. Shifting dullness on percussion F. Murphy's sign positive G. Guaiac positive stool H. Cullen's sign present I. Rebound tenderness on light palpation J. Forced cough elicits abdominal pain,J,worried,E,J,False,E,False,E,False,E,False,E,False
379,"I can’t shake this feeling of worry that’s been creeping in over the past three months. It all started with this nagging discomfort in my left leg. At first, I thought it was nothing, just some cramping in my calf after I walked a couple of blocks. But it hasn’t gone away; in fact, it’s been getting worse. I have to stop and rest before it eases up, which is really starting to concern me.

I’m 65 and have type II diabetes and hypertension, which already puts me at risk for various health issues. My mother had a pulmonary embolism when she was just 55, and I can’t help but think about that. I quit smoking five years ago, but now I’m left feeling anxious about what could be happening in my body. 

When I visited the clinic, they checked my vital signs, and everything seemed stable, but I noticed the blood pressure in my left ankle was unusually high. Both of my legs looked normal, no swelling or discoloration, but the cramping is really alarming me. I keep wondering what’s next—what tests do I need? I just want to understand what’s going on and make sure I'm not ignoring something serious. The uncertainty is really weighing on me.",A. Segmental pressure measurements B. Doppler ultrasound C. Digital subtraction angiography D. Pulse volume recording E. Toe-brachial index F. Transcutaneous oxygen pressure measurement G. MR arteriography H. CT angiogram I. Exercise ankle-brachial index J. Venous plethysmography,E,worried,A,E,False,A,False,I,False,B,False,B,False
380,"I can’t shake off this worry that’s been creeping in over the last month. It all started with some tingling in my right hand, which I initially brushed off as nothing too serious. But then, the tingling turned into numbness, and soon I was dealing with this constant, nagging pain in my shoulder. I’m a carpenter, so I figured it might be work-related, but now I’m really starting to panic. 

The pain has gotten worse, and it’s at a 6 out of 10 even when I’m resting. But the moment I try to move my arm or hand, it shoots up. I can barely grip anything with my right hand anymore; it feels so weak. 

When I went to the clinic, I felt so vulnerable explaining all of this. The doctor seemed concerned too, especially when they examined me and found that my grip strength was significantly reduced. They mentioned something about my shoulder and neck muscles being tense, and I just felt this knot of anxiety in my stomach. 

I’ve never experienced anything like this before, and I can’t help but worry about what it all means. What’s causing this? Is it going to get worse? I just want to get back to my normal self, but right now, I feel so lost and uneasy.",A. Spurling test B. Adson test C. Tinel's sign D. Military brace test E. Costoclavicular test F. Upper limb tension test G. Phalen's test H. Wright test I. Allen test J. Phalen test,B,worried,B,I,True,B,True,E,False,E,False,B,True
381,"I can’t shake off this nagging worry about my health. A month ago, I fell while shoveling snow and hurt my lower back. I thought it would get better, but it hasn’t. I went back to the clinic for a follow-up, and while I did receive some osteopathic manipulative treatment, my pain has only slightly improved. It’s so frustrating!

During the exam, the doctor mentioned that my L5 vertebra is rotated to the right, which sounds serious. They said it becomes more aligned when I bend forward, but honestly, that didn’t reassure me much. To make matters worse, I found out that the right sacral sulcus is deep, while the left side is lower. The rest of the exam seemed fine, but I can’t help but feel like something is still off.

Now, I’m left wondering which additional test might confirm what’s happening with my sacrum. I keep thinking about all the options they talked about, and it’s hard not to feel anxious. What if it’s something worse? I just want to feel normal again, but this uncertainty is really weighing on me. I keep replaying the visit in my head, hoping for any hint that things will improve soon.",A. Negative sphinx test B. Positive Gaenslen's test on the left C. Positive Patrick's test bilaterally D. Positive Stork test on the right E. Positive straight leg raise on the right F. Positive sacral spring test G. Positive standing flexion test on the right H. Positive FABER test on the right I. Positive ASIS compression test on the right J. Positive seated flexion test on the left,J,worried,F,J,False,F,False,G,False,G,False,J,True
382,"I can't shake off this nagging worry that something is seriously wrong with me. For the past six months, I’ve been battling a cough that just won’t go away. It feels like every time I exert myself—even just walking up the stairs—I'm gasping for air. Sometimes, the cough brings up clear sputum and there’s this wheezing that’s really unsettling. 

I thought it was asthma, so I’ve been following the treatment plan. I’ve tried inhaled steroids, a leukotriene blocker, and bronchodilators. I even took multiple rounds of antibiotics, thinking maybe it was an infection, but nothing has helped. I’m relieved I haven’t lost weight or had night sweats, and I haven’t traveled recently or smoked, so I keep wondering—what could it be? 

When I went to the doctor, they did some tests. I felt a bit of relief when they said my heart rate and oxygen levels were stable, but the wheezing on one side of my chest is troubling. The chest scans didn’t show anything alarming, but I can’t help but feel anxious. What’s causing this persistent cough and breathlessness? I keep thinking about what test could finally give us some answers, but I’m scared of what those answers might be.",A. Sputum culture and cytology B. Serum immunoglobulin E (IgE) level C. Bronchoscopy D. Esophageal pH monitoring E. Thoracentesis F. Flexible laryngoscopy G. Methacholine challenge test H. High-resolution CT of the thorax I. Allergy skin testing J. Cardiac stress testing,C,worried,C,I,True,C,True,C,True,A,False,C,True
383,"I can hardly believe what’s happening to me. At 72, I thought I had a good grip on my health, but now I’m in the hospital with acute alcohol-induced pancreatitis. They placed a central venous catheter and a urinary catheter when I was admitted, and honestly, it felt overwhelming. My history isn’t exactly the best—alcohol use disorder, depression, and I had my aortic and mitral valves replaced. I’ve been taking bupropion, citalopram, and warfarin, but things took a turn for the worse on the fifth day of my stay.

I started running a fever and was harder to wake up than usual. It scared me to feel so out of it! I tried to explain to the nurses that I didn’t have a cough, nor was I short of breath or in pain anywhere. Yet, something felt very wrong. They did some blood tests, and I overheard them mention leukocytosis. My urinalysis didn’t show anything alarming, and my chest X-ray looked fine, but I just couldn’t shake this feeling of dread. 

Then, they told me my blood cultures grew coagulase-negative *Staphylococcus*. What does that even mean? I can’t help but worry about where this infection is coming from. They’re talking about more tests, and I just want to make sure I’m going to be okay. It’s all so terrifying.",A. Stool *C. difficile* toxin assays B. CT of the chest C. Catheter tip culture for microbial analysis D. Echocardiography to evaluate for endocarditis E. Procalcitonin levels to confirm bacteremia F. Gram staining of the blood culture isolates G. CT of the abdomen and pelvis to rule out intra-abdominal infection H. Urine culture I. No further testing is needed J. Repeat blood cultures,I,worried,C,I,False,C,False,D,False,D,False,I,True
384,"I can't shake this feeling of worry since my recent MRI scan. At 56, I never expected to find out I have a 9-mm pituitary adenoma, discovered while they were checking for the persistent left-sided migraines that have been plaguing me. The doctors reassured me that the lesion is confined to the sella, without any alarming signs of extension or involvement with the pituitary stalk, but I can’t help but feel anxious about what this all means for my health.

I’ve been keeping track of my symptoms, or lack thereof, but I still feel unsettled. Thankfully, I haven’t experienced any visual disturbances or signs of hypercortisolism, which I read can be serious. Since going through menopause at 51, I haven’t had any hot flashes or other hormonal symptoms either, but the elevated prolactin levels—107 ng/mL—have me on edge. I just don’t understand why they’re so high when everything else seems normal.

My mind races with questions about what should happen next. Should I be worried? Are there treatments I should start right away? The doctors mentioned monitoring my prolactin levels and possibly starting medication, but the uncertainty is overwhelming. I just want to know what’s next and if I should be doing anything differently to manage this situation.",A. Reassure the patient that no immediate treatment is indicated; consider another MRI in 1 to 2 years B. Repeat prolactin levels after a dopamine agonist withdrawal period C. Initiate high-dose cabergoline therapy to normalize prolactin levels D. Begin bromocriptine 2.5 mg daily; remeasure the prolactin level in 1 month E. Perform visual field testing to assess for optic chiasm compression F. Begin cabergoline 0.25 mg twice weekly; remeasure the prolactin level in 3 months G. Refer the patient for radiation therapy to reduce adenoma size H. Initiate hormone replacement therapy to normalize estradiol levels I. Measure serum cortisol and ACTH levels to rule out subclinical Cushing syndrome J. Perform transsphenoidal surgery to remove the pituitary adenoma,A,worried,F,A,False,F,False,F,False,A,True,A,True
385,"I can’t shake off this unease that’s been building over the last week. It all started six days ago when I began experiencing this relentless abdominal pain. It’s been unbearable, and I’ve noticed my stools turning black, which really freaked me out. I used to drink around 11 beers a day, but I had to stop five days ago because of the pain. 

I have a history of peptic ulcer disease, but I haven't been taking the omeprazole I was prescribed. I really thought I could manage it on my own, but now I’m not so sure. When I finally went to the emergency department, I was terrified. They checked my temperature and vital signs, and thankfully, they were mostly normal. Still, the mild tenderness in my abdomen is nagging at me. 

I didn’t expect them to find black stool during the digital rectal exam. It’s such a scary thought. They mentioned my hemoglobin levels and some liver enzyme numbers, but honestly, I was too worried to fully understand what that all meant. They’re considering next steps, and I can’t help but feel anxious about what’s going to happen next. I just want to feel better and not have to deal with this fear any longer. What if it’s something really serious?",A. Start IV fluids and monitor for variceal bleeding B. Start oral pentoxifylline C. Calculate MELD score D. Start IV lorazepam E. Perform upper endoscopy immediately F. Administer IV vitamin K G. Start IV octreotide H. Administer oral N-acetylcysteine I. Start oral prednisolone J. Transfer to a liver transplant center,B,worried,E,B,False,E,False,E,False,A,False,A,False
386,"I can’t shake this feeling of worry that has been creeping in over the last couple of weeks. About ten days ago, I started experiencing these nagging headaches at the back of my head, right where it meets my neck. The dizziness comes and goes, and it’s really unsettling. 

I can’t help but think that it might be related to that incident two weeks ago when I accidentally hit my forehead on a car door frame. At first, I thought it was just a minor bump, but now I’m not so sure. I’ve been taking over-the-counter pain relievers, and while they help a bit, the headaches keep coming back. I’ve noticed that I don’t feel nauseous, and I haven’t lost consciousness, but something feels off.

When I went to see the doctor, I was nervous. They checked my cranial nerves and said everything seemed intact, but I could tell they were concerned during the examination. I overheard them discussing something about sphenobasilar synchondrosis, which sounded complicated. It left me feeling even more anxious, as I just want to understand what’s happening and how to feel better. I really hope this isn’t anything serious.",A. Left torsion B. Flexion dysfunction C. Lateral strain to the left D. Inferior vertical strain E. Lateral strain to the right F. Compressive dysfunction G. Extension dysfunction H. Cranial sidebending rotation I. Superior vertical strain J. Right torsion,D,worried,A,D,False,H,False,H,False,H,False,D,True
387,"I've been feeling increasingly worried about my health lately. For the past few months, I've been dealing with this relentless headache that just won't go away, no matter how much acetaminophen I take. I really thought it was just stress or something minor, but it’s just gotten worse. I’m 59 years old, and I have a history of hypertension, type 2 diabetes, and chronic kidney disease, which makes me feel even more anxious.

When I finally went to see the doctor, my blood pressure was 132/88, which didn’t seem too bad to me. My heart rate was steady, and I felt okay on the surface—my temperature was normal, and my oxygen levels were good. But then the doctor mentioned something about my vision. I didn’t even realize it until they tested me and found I have bitemporal hemianopsia. That really scared me. 

They checked my heart and lungs, which seemed fine, but I could feel the dread creeping in as they noted the slight swelling in my legs. Everything else in the exam was normal, but all this has been weighing on my mind. I can't shake the feeling that something serious might be going on. I’m just left wondering what the next steps will be and what imaging they might need to do to figure this out. It’s hard to stay calm when there are so many unknowns.",A. Digital subtraction angiography B. CT with iodinated contrast C. MRI with gadolinium D. CT without iodinated contrast E. MRI without gadolinium F. SPECT imaging G. Cerebral angiography H. PET-CT scan I. MR venography without contrast J. CT angiography,C,worried,C,I,True,C,True,E,False,E,False,D,False
388,"I can't shake the feeling of worry that has settled in since the day I brought my newborn daughter home from the hospital. She's just four days old, and for the past two days, I've noticed a strange pink discharge. I remember the excitement of her arrival after a smooth delivery at 39 weeks, but now I’m overwhelmed with concern. She seemed to be feeding and voiding normally, which I tried to reassure myself with, but this discharge has me on edge.

I had chlamydia during my first trimester, but I thought that was all behind us after the treatment. My boyfriend has been a huge help with childcare since her biological father is absent, but I still feel so alone in this. When the pediatrician examined her, everything seemed fine—her temperature was normal, and her heart and lungs sounded good. But then the doctor mentioned the discharge, and my heart sank.

I can't help but worry about what this could mean. I mean, is it something serious? Should I be considering social services or a referral to a specialist? I just want to make sure my baby is healthy and safe, and the thought of anything being wrong is unbearable. I feel like I need guidance, but I’m terrified of what the next steps might bring.",A. Social services consultation B. Vaginal culture and sensitivity testing C. Referral to pediatric gynecology D. Urgent pelvic ultrasound E. Reassurance F. Warm water irrigation of the vagina G. Maternal hormone level testing H. Report to child protective services I. Sexual abuse evaluation J. Daily external cleaning with antiseptic solution,E,worried,E,A,True,E,True,E,True,E,True,E,True
