index,question,options,solution,question_tone,default,alternative,default_correct,pred_a,correct_a,pred_b,correct_b,pred_c,correct_c,pred_d,correct_d
174,"I am a 28-year-old female runner with a history of plantar fasciitis. About a week ago, I began my marathon training and experienced pain in my right foot. The pain started after I misstepped during a stride. I would describe the pain as a 7 out of 10, characterized by an achy sensation that worsens when I move my right foot. 

When I visited the clinic, the examination revealed moderate diffuse swelling around my right ankle. The discomfort increased with certain movements, specifically during passive abduction, dorsiflexion, and eversion of the foot. Based on these observations and my symptoms, the healthcare provider discussed possible diagnoses related to my condition.",A. Pronation ankle sprain B. Posterior fibular head somatic dysfunction C. Anterior talofibular ligament tear D. Syndesmotic ankle sprain E. Anterior fibular head somatic dysfunction F. Tibialis posterior tendinopathy G. Deltoid ligament strain H. Supination ankle sprain I. Peroneal tendon subluxation J. Calcaneal stress fracture,A,neutral,D,A,False,D,False,H,False,J,False,D,False
175,"I was involved in a motor vehicle collision when I was rear-ended by a driver who appeared to be under the influence. I was not wearing a seatbelt at the time. After the accident, paramedics transported me to the emergency department. Although I was alert, I began to experience abdominal pain.

Once in the trauma bay, my vital signs were taken. My temperature was recorded at 98.9°F, blood pressure was low at 86/51 mmHg, my pulse was elevated at 138 beats per minute, and my respirations were at 18 per minute. I felt drowsy, yet I was still responsive to both voice and pain stimuli. The medical team performed a lung examination, which revealed clear sounds bilaterally. However, my abdomen was tender, and there was noticeable bruising in the left upper quadrant. I noticed that my distal pulses felt weak, and it took longer than usual for blood to return to my fingers when pressed.

To address my condition, two large-bore intravenous lines were placed, and they started administering intravenous saline. A chest X-ray was performed, which indicated multiple fractures in my left lower ribs.",A. Increased pulmonary capillary wedge pressure B. Increased stroke volume C. Increased cardiac output D. Increased systemic vascular resistance E. Increased oxygen extraction ratio F. Decreased cardiac index G. Decreased pulmonary capillary wedge pressure H. Decreased systemic vascular resistance I. Increased right atrial pressure J. Decreased mixed venous oxygen saturation,G,neutral,F,G,False,F,False,F,False,A,False,F,False
176,"I am a 17-year-old female who visited the emergency department after experiencing perioral numbness and involuntary mouth twitching. These symptoms began about 30 minutes prior while I was attending a concert. Upon arrival, my vital signs were recorded: my temperature was 37°C, pulse was 69 beats per minute, and my respirations were 28 breaths per minute. 

During the examination, the healthcare provider performed a blood pressure cuff test, which elicited a positive Trousseau sign. This indicated a possible issue with my calcium levels. Although the details of my arterial blood gas analysis were not shared with me, I was informed that my pH was elevated at 7.53, and both my pO2 and pCO2 levels were also noted. 

The medical team assessed my symptoms and vital signs to determine the underlying cause of the changes I was experiencing. They discussed various potential physiological changes related to my condition, but I did not receive specific information on the conclusions they reached. Overall, the experience was concerning but the staff were attentive, ensuring I received appropriate care.",A. Decreased serum bicarbonate concentration B. Increased cerebrospinal fluid pH C. Decreased total serum calcium concentration D. Increased renal bicarbonate excretion E. Increased intracellular hydrogen ion concentration F. Decreased cerebral blood flow G. Hyperkalemia H. Increased respiratory drive I. Increased ionized calcium concentration J. Increased neuromuscular excitability,F,neutral,J,F,False,J,False,J,False,C,False,J,False
177,"I am a 19-year-old male and recently visited my primary care clinic due to muscle cramping and generalized weakness that have been persistent for the past three months. These symptoms began after my annual physical examination. I do not notice any specific factors that alleviate or worsen my condition. 

I have no significant medical or psychiatric history, but I started an intensive weight-lifting regimen about a year ago. During my visit, I felt calm, although I experienced occasional irritability. My vital signs were stable, with a temperature of 36.6°C, a pulse of 75 beats per minute, respirations at 16 per minute, and a blood pressure of 115/75 mmHg. My body mass index (BMI) was recorded at 19.0 kg/m².

The physical examination showed that I am a thin, alert young male in no acute distress. The musculoskeletal assessment revealed increased muscle tone and vascularity in my upper extremities compared to my last examination three months prior. Both my cardiopulmonary and abdominal exams were normal. 

I was informed about my low serum magnesium and phosphorus levels during the visit. I am now considering what the most appropriate next step in management should be.",A. Intravenous magnesium sulfate administration B. Oral multivitamin prescription C. Serum creatine kinase level D. Reassurance E. Vitamin B12 level F. Thyroid function tests G. Serum calcium level H. Referral to a neurologist for electromyography I. Total testosterone and free testosterone levels J. 12-Lead electrocardiogram (ECG),J,neutral,A,J,False,A,False,A,False,A,False,A,False
178,"I am a 67-year-old male who went to the emergency department due to a worsening of my symptoms over the past two weeks. I experienced increasing shortness of breath, noticeable facial swelling, and a feeling of fullness in my head, especially when waking up in the morning. Eight months ago, I was diagnosed with stage IV non-Hodgkin lymphoma, which I believe may be related to my current condition.

Upon arrival, my vital signs were taken. I had a temperature of 37.5 °C, blood pressure of 105/70 mmHg, a heart rate of 114 beats per minute, a respiratory rate of 22 breaths per minute, and my oxygen saturation was measured at 88% while breathing room air. I felt distressed, and the medical team noted significant swelling in my face and upper extremities, along with distended neck veins. I did not have any respiratory stridor, and when they listened to my lungs, the fields were clear. They also observed nontender lymph nodes in my neck and armpits.

A portable chest x-ray revealed that I had markedly enlarged lymph nodes in the mediastinal area. Given my symptoms and findings, the medical staff discussed the most appropriate next step in my management.",A. Central line placement and immediate chemotherapy administration B. Immediate thoracentesis to relieve pressure on the lungs C. Emergent tracheostomy and mechanical ventilation D. Anticoagulation therapy for suspected superior vena cava thrombosis E. Bronchoscopy with biopsy to confirm the diagnosis F. Broad-spectrum antibiotics and fluid resuscitation G. IV placement and high-dose glucocorticoid therapy H. Supplemental oxygen and elevation of the head of the bed I. Urethral catheter placement and diuretic therapy J. Endotracheal intubation and initiation of positive pressure ventilation,H,neutral,A,H,False,A,False,H,True,H,True,H,True
179,"I am a 36-year-old male who recently visited the emergency department due to a painful rash on my right forearm. I had been hospitalized a few days prior for pain management related to nephrolithiasis. I first noticed the rash and accompanying pain the day after I was discharged, and it was located near the site of an intravenous line.

Upon my arrival at the emergency department, I was experiencing a fever of 38.0°C (100.4°F) and had a pulse rate of 110 beats per minute. My respiratory rate was 14 breaths per minute, and my blood pressure was recorded at 119/77 mmHg. 

During the physical examination, the healthcare provider observed a well-demarcated, warm, erythematous, and painful rash on the anterior aspect of my right forearm. There was no fluctuance noted in the affected area. I do not have any chronic health conditions, and I do not take any daily medications. 

The medical team began to consider the possible organisms that could be responsible for the skin findings related to my rash.",A. *Clostridium perfringens* B. *Group A streptococcus* C. *Streptococcus pneumoniae* D. *Bacillus anthracis* E. *Staphylococcus aureus* F. *Pasteurella multocida* G. *Escherichia coli* H. *Candida albicans* I. *Pseudomonas aeruginosa* J. *Trichophyton rubrum*,B,neutral,B,H,True,B,True,E,False,E,False,B,True
180,"I am a 27-year-old woman who visited the emergency department due to pain in multiple joints. My symptoms began yesterday with symmetric joint pain that worsened throughout the day. The discomfort affected my wrists, elbows, and shoulders. Alongside this, I experienced a subjective fever and some fatigue, but I did not have any other additional symptoms.

As a schoolteacher, I generally maintain good health. I am currently sexually active with two male partners and use condoms occasionally for protection. During my visit, my temperature was recorded at 100°F, and my vital signs, including blood pressure, pulse, and oxygen saturation, were within normal limits. 

The physical examination revealed joint stiffness and pain, especially in my metacarpophalangeal joints, proximal interphalangeal joints, and wrists. I was discharged with a prescription for ibuprofen to manage my pain.

Four weeks later, I returned to my primary care doctor for a follow-up. At that time, I noted a significant improvement in my symptoms and reported that I was no longer taking any medications for symptom control.",A. Parvovirus B19 B. Lyme disease C. Rheumatoid arthritis D. Gonococcal arthritis E. Systemic lupus erythematosus F. Transient synovitis G. Seronegative spondyloarthropathy H. Early-onset osteoarthritis I. Reactive arthritis J. Viral arthritis due to EBV,A,neutral,A,J,True,A,True,A,True,A,True,A,True
181,"I am a 38-year-old female who recently sought medical attention due to persistent headaches and visual disturbances. Alongside these issues, I have been experiencing increased body hair growth, irregular menstruation, and noticeable weight gain. I’ve also observed changes in my shoe and ring sizes, as well as a deepening of my voice—changes that have not occurred since I was 18.

I do not consume alcohol, smoke, or take any medications. During my visit, my vital signs were normal. However, the physical examination revealed some notable features: prominent forehead bones, a protruding jaw with dental spacing, and enlarged extremities. 

These symptoms have raised concerns about a potential underlying condition, and I am now considering the long-term complications associated with it. The possibilities include various health issues that could arise from my current state. The medical team is working to determine the best course of action moving forward.",A. Left ventricular hypertrophy with diastolic dysfunction B. Progressive renal dysfunction C. Accelerated progression of type 2 diabetes mellitus D. Increased risk of cerebrovascular accidents E. Increased risk of osteoporotic fractures F. Reduced cardiac output G. Increased likelihood of obstructive sleep apnea H. Deposition of mucopolysaccharides in the myocardium I. Hyperplasia of the adrenal cortex J. Thickening of the coronary artery walls,F,neutral,C,F,False,C,False,A,False,A,False,A,False
182,"I am a 33-year-old male who presented to the emergency department with symptoms of fever, lethargy, and confusion. I felt acute distress and was unable to communicate or follow instructions. My companion informed the medical staff that I have had multiple male sexual partners and was diagnosed with HIV several months ago. Since then, I had not kept up with my medical follow-ups. 

My previous medical records indicated that my last CD4 count was 65 cells/uL, which suggested a severely compromised immune system. I was in a state of cachexia and clearly struggling. The medical team needed to determine the most appropriate initial step in my management given my condition and history.",A. Recheck CD4 and HIV viral load serologies B. Serum cryptococcal antigen testing C. Start antiretroviral therapy immediately D. Brain biopsy to evaluate for malignancy E. Neurological exam with fundoscopy F. Empiric treatment for toxoplasmosis G. Lumbar puncture for cerebrospinal fluid analysis H. Blood cultures and broad-spectrum antibiotics I. CT head without contrast J. Electroencephalogram to assess for seizure activity,E,neutral,B,E,False,G,False,G,False,H,False,H,False
183,"At 34 weeks into my first pregnancy, I began experiencing noticeable edema and a moderate headache. I visited my healthcare provider, where my blood pressure was recorded at 147/90 mm Hg, an increase from a previous reading of 125/82 mm Hg. My vital signs showed a heart rate of 82 beats per minute, a respiratory rate of 16 breaths per minute, and a temperature of 36.6℃ (97.9℉). 

During the physical examination, the doctor noted 2+ pitting edema in my lower extremities, and a urinalysis revealed 2+ proteinuria. These findings raised some concerns about my condition. My healthcare team discussed various parameters that could indicate the severity of my situation, particularly focusing on my blood pressure, protein levels, and liver function tests. 

At that point, I understood that the combination of my symptoms and the examination results required careful monitoring. Although I was aware of the implications of my elevated blood pressure and the presence of protein in my urine, I remained focused on the guidance from my healthcare providers as they assessed the best course of action for my health and that of my baby.",A. Hematocrit B. Total bilirubin C. Liver transaminases D. Blood pressure E. Reticulocyte count F. Conjugated bilirubin G. ALT/AST ratio H. Creatinine I. Thrombocyte count J. Proteinuria level,C,neutral,B,C,False,B,False,B,False,C,True,C,True
184,"I am a 38-year-old female who has been experiencing a series of health issues over the past four months. My symptoms include crampy abdominal pain and recurrent episodes of watery diarrhea, which have led to a weight loss of 2.5 kg. My spouse has noticed that after I eat, I often have facial and neck flushing, along with difficulty breathing and wheezing. 

During a physical examination, the doctor detected a grade 3/6 systolic murmur that was most prominent at the left lower sternal border. They also noted mild tenderness in my abdomen when they palpated it, but there was no guarding or rebound tenderness. 

Given my symptoms and the findings from the examination, I understand that if my condition remains untreated, I may be at risk for developing certain complications. I am aware that these complications could include issues related to my gastrointestinal or cardiovascular health, among others.",A. Pigmented dermatitis B. Laryngeal edema C. Achlorhydria D. T-cell lymphoma E. Malabsorptive enteropathy F. Bronchial fibrosis G. Right-sided valvular heart disease H. Carcinoid crisis I. Hepatic metastases J. Megaloblastic anemia,A,neutral,G,A,False,G,False,G,False,I,False,G,False
185,"I am a 73-year-old male with a medical history that includes hypertension, hyperlipidemia, and knee osteoarthritis. Recently, I sought medical attention due to concerns about my memory. My long-term partner has observed that I frequently need reminders about current events, and I have been withdrawing from social activities because I find it difficult to follow conversations.

I am still able to manage my basic daily activities independently, such as showering, dressing, toileting, and eating. However, I rely on my partner for more complex tasks, including driving, managing my medications, preparing meals, and handling finances.

I have not experienced any head trauma and I do not report feelings of depression, sleep disturbances, or hearing problems. My current medications include lisinopril, simvastatin, and acetaminophen, and I do not use any over-the-counter medications or alcohol.

During my physical examination, my vital signs and neurological findings appeared normal. A depression screening indicated a low score, and comprehensive laboratory testing, including a head MRI, returned normal results. However, a Montreal Cognitive Assessment revealed deficits in executive function and delayed recall, resulting in a total score of 18 out of 30.",A. Subjective cognitive decline B. Early-stage Alzheimer's disease C. Vascular cognitive impairment D. Pseudodementia E. Major depressive disorder F. Normal pressure hydrocephalus G. Mixed cognitive impairment H. Age-associated memory impairment I. Dementia J. Mild cognitive impairment,I,neutral,J,I,False,J,False,B,False,B,False,I,True
186,"I am a 68-year-old male with a history of atrial fibrillation, for which I take metoprolol and apixaban. Recently, I experienced episodes of weakness and lightheadedness, culminating in near-syncope. Alongside these symptoms, I had cramping abdominal pain and diarrhea. When I sought medical attention, my vital signs were taken: my temperature was 99.0°F, blood pressure measured 96/60 mmHg, my pulse was 131 beats per minute, and my respiration rate was 18 breaths per minute. 

During the examination, I was noted to appear pale, and I felt particularly lightheaded when sitting up. A significant finding was a large black diarrheal bowel movement, though my abdomen was nontender to the touch. A point-of-care hemoglobin test revealed a level of 10 g/dL. The medical team discussed the most appropriate immediate step in my management, considering my symptoms and vital signs.",A. Ringer lactate bolus B. Transfuse packed red blood cells C. Administer oral ferrous sulfate D. Administer intravenous vitamin K E. Computed tomography (CT) angiography of the abdomen and pelvis F. Endoscopy and pantoprazole G. Administer fresh frozen plasma H. Start a vasopressor infusion I. Perform colonoscopy J. Switch apixaban to warfarin,B,neutral,A,B,False,A,False,A,False,B,True,B,True
187,"I am a 65-year-old white male who arrived at the emergency department experiencing chest pain. After a thorough evaluation, I underwent a coronary angiography, which revealed significant stenosis in my left anterior descending artery. The medical team discussed various factors that might predict the likelihood of myocardial necrosis in my case. They considered aspects such as calcium content, the presence of cytokines, the amount of foam cells, the platelet aggregation index, the extent of collateral circulation, fibrous cap thickness, the rate of Troponin T elevation, inflammatory marker levels, the rate of plaque formation, and the degree of endothelial dysfunction. Each of these factors was assessed to understand my condition better and guide future treatment decisions.",A. Calcium content B. Presence of cytokines C. Amount of foam cells D. Platelet aggregation index E. Extent of collateral circulation F. Fibrous cap thickness G. Troponin T elevation rate H. Inflammatory marker levels I. Rate of plaque formation J. Degree of endothelial dysfunction,I,neutral,G,I,False,G,False,G,False,G,False,G,False
188,"I was brought to the emergency department by my mother after she saw me swallow a nickel about 15 minutes after I finished my evening meal. Since the incident, I have not experienced any symptoms such as vomiting, noisy breathing, drooling, voice changes, choking, or abdominal pain. My medical history is unremarkable.

Upon examination, the medical staff checked my vital signs, which were normal for my age. A physical exam was also conducted, and nothing unusual was found.

To further investigate, chest and abdominal X-rays were performed. The X-rays revealed a 2-cm round object located in my distal esophagus. At this point, the medical team discussed the most appropriate next steps for managing my situation. Various options were presented, including attempts to remove the object or observation with repeat radiographs. The team considered the risks and benefits of each approach to decide on the best course of action for me.","A. Attempt removal with magnet-tipped nasogastric tube B. Give oral contrast to help pass the coin C. Observe, and repeat the radiograph in several hours D. Perform immediate flexible endoscopy E. Administer glucagon to promote esophageal relaxation F. Arrange for rigid endoscopy and removal of the coin under anesthesia G. Perform emergent CT scan of chest and abdomen H. Discharge home, and schedule repeat radiographs in 2 days I. Administer IV metoclopramide to enhance motility J. Attempt removal with a Foley catheter",C,neutral,D,C,False,D,False,D,False,F,False,D,False
189,"I took my 2-month-old infant to the clinic after a concerning incident. I had briefly left him on the bed to get a diaper. When I returned, I heard him crying and found him on the floor. I wanted to ensure that he was unharmed. 

After the fall, he cried for a short period but seemed to return to his normal behavior. He did not show any signs of vomiting, seizures, or unusual behavior. During the examination, he appeared calm and was not in distress. He smiled occasionally, maintained good eye contact, and followed the examiner's movements. There were no visible bruises, and he did not show any signs of pain when his arms and legs were moved.

Given the circumstances, I was informed that his behavior and examination results were consistent with a minor fall, and no further investigation was deemed necessary. I was advised on safe practices to prevent similar accidents in the future, emphasizing the importance of supervision as he begins to move more.","A. The child should be referred for skeletal survey to rule out occult fractures B. We should advise the mother to be more careful with the child to prevent similar accidents in the past as the child can move and fall. C. The mother’s account should be accepted, but the family should be referred to social services for home safety education D. The child should be admitted for observation to rule out subtle neurological injury E. A report should be filed with child protective services due to concern for non-accidental trauma F. The child’s symptoms suggest a possible underlying metabolic bone disorder requiring further evaluation G. The mother should be counseled on safe sleep practices to prevent future accidents H. It is very likely the mother is not telling us the real story of how the child has fallen I. The child’s behavior and examination are consistent with a minor fall, and no further investigation is needed J. It is normal for this child age to smile, follow the examiner and even try to catch objects close to him",H,neutral,I,H,False,I,False,I,False,I,False,I,False
190,"I am a 25-year-old female who has been experiencing loose stools 3 to 4 times daily for the past three months. Along with this, I have abdominal pain and occasional palpitations. I have noticed increased irritability, poor sleep quality, and an unintentional weight loss of 6 pounds over the last month. 

My medical history includes asthma, which I manage with albuterol as needed, and I take oral contraceptives. During a recent physical examination, I was found to have a heart rate of 104 beats per minute and low blood pressure reading 95/65 mmHg. My thyroid was symmetrically enlarged, non-tender, and had an audible bruit. I also displayed exophthalmos and hyperreflexia.

A urine pregnancy test was negative, and I was started on medication for symptomatic relief. The next steps in my management were discussed. The options included various treatments for my thyroid condition, but the most appropriate next step was considered in light of my symptoms and examination findings.",A. Methimazole B. Hydrocortisone C. Propylthiouracil D. Radioactive iodine therapy E. Observation and close monitoring F. Thyroid suppression therapy G. Lugol's solution H. Plasmapheresis I. Surgical thyroidectomy J. Beta-blocker therapy alone,C,neutral,A,C,False,A,False,A,False,J,False,C,True
191,"I am a 23-year-old college student and soccer player, and I recently visited my primary care physician due to knee pain that started yesterday. The pain began after I was slide tackled during a game three days ago, with my leg being hit from the outside. I noticed swelling in my knee yesterday, and since then, I've felt a sense of instability and a lack of confidence when bearing weight on my leg, especially during athletic activities.

My medical history includes asthma, which I manage with an albuterol inhaler. During the visit, my vital signs were within normal limits, including a temperature of 98.6°F (37°C). The physical examination revealed bruising on my leg, knee, and lateral thigh, along with noticeable knee edema. When my doctor assessed my knee, I experienced minor clicking and catching during passive range of motion. Although my gait appeared normal, I expressed that my knee felt unstable.

To further investigate my condition, my physician recommended additional examination and imaging. I am now awaiting the results and trying to understand the possible diagnosis related to my knee injury.",A. Medial meniscal tear B. Anterior cruciate ligament tear C. Lateral meniscal tear D. Quadriceps tendon rupture E. Tibial plateau fracture F. Patellar subluxation G. Patellar tendinitis H. Lateral collateral ligament tear I. Medial collateral ligament tear J. Posterior cruciate ligament tear,A,neutral,B,A,False,B,False,B,False,A,True,B,False
192,"I was brought to the emergency department by my parents when I was 5 weeks old due to a noticeable yellowing of my skin that had developed over the past week. In the last 4 days, my urine became darker, and my stools turned paler than usual. I had been exclusively breastfed since birth, and my delivery was at 39 weeks' gestation with no complications during the pregnancy. My older brother had experienced physiological neonatal jaundice.

Upon arrival, I appeared well and was not in any distress. My temperature was recorded at 37.1°C (98.7°F), and my pulse was 139 beats per minute. A physical examination showed jaundice affecting my skin and the whites of my eyes. The examination also revealed that my abdomen was soft and non-tender, with my liver edge palpable about 3.5 cm below the right costal margin, and the tip of my spleen was noted to be 2 cm below the left costal margin. The remainder of the examination did not show any abnormalities.

Given these observations, the healthcare team considered various diagnostic tests to confirm the suspected diagnosis.",A. Endoscopic retrograde cholangiopancreatography (ERCP) B. Cholangiography C. Genetic testing for biliary atresia D. Hepatobiliary scintigraphy E. Abdominal ultrasound F. Sweat chloride test G. Percutaneous liver biopsy H. Magnetic resonance cholangiopancreatography (MRCP) I. Serum alpha-1 antitrypsin levels J. Stool elastase measurement,B,neutral,D,B,False,D,False,D,False,E,False,B,True
193,"I am a 56-year-old male who was brought to the emergency department by my wife due to increasing confusion and lethargy that had developed over the past 12 hours. Upon arrival, I was only able to recognize my identity but had difficulty with my surroundings. My vital signs indicated a body temperature of 37.3°C, a pulse rate of 109 beats per minute, a respiratory rate of 18 breaths per minute, and a blood pressure reading of 108/67 mm Hg.

During the physical examination, it was noted that my abdomen was distended. Additionally, there were multiple erythematous, lacy, and blanching lesions observed on my chest. When my hands were dorsiflexed, they displayed a flapping tremor. These symptoms were concerning and prompted further investigation to determine the most likely precipitating factor for my condition.",A. Impaired bilirubin metabolism B. Destruction of gut anaerobes C. Thiamine pyrophosphate deficiency D. Excessive lactate production E. Increased ammonia production in the gut F. Accumulation of hemoglobin in the intestine G. Elevated systemic vascular resistance H. Portal vein thrombosis I. Decreased hepatic urea cycle activity J. Worsening hepatic encephalopathy,F,neutral,E,F,False,E,False,E,False,D,False,E,False
194,"I presented with a 5 cm breast tumor classified as grade 3, along with matted axillary lymph nodes. After discussing my treatment options, I underwent neoadjuvant chemotherapy. Following this treatment, I had a modified radical mastectomy. Post-surgery, I was informed that I achieved a pathologic complete response, meaning there were no signs of cancer in the tissue that was removed.

In terms of staging, my case was assessed to determine the correct TNM classification. I learned that the initial tumor size was classified as cT3 due to its size, and the lymph node involvement was categorized as N2a. After surgery, the pathological staging showed that there were no residual tumor cells, leading to ypT0N0 classification.

This information was critical for understanding the extent of my disease and guiding further treatment decisions. The staging I received was important for the medical team to plan my ongoing care and monitor my recovery.","A. cT2N2aM0, ypT0N0 B. cT3N2M0, ypT0N0 C. cT3N2aM0, pT0N0M0 D. cT2N1M0, ypT0N0 E. cT3N1M0, ypT0N0 F. cT2N2aM0, ypT1N0 G. cT2N2aM0, ypT0N1 H. cT2N2aM0, ypTisN0 I. cT3N2aM0, ypT0N0Mx J. cT2N2aM0, pT0N0",A,neutral,C,A,False,C,False,A,True,B,False,A,True
195,"I am a 63-year-old woman with no prior health issues. During a routine check-up, my alkaline phosphatase levels were found to be elevated at 239 U/liter, while the reference range is between 30 and 120 U/liter. My calcium, phosphorus, albumin, total bilirubin, and γ-glutamyltransferase levels were within normal ranges. 

I have not experienced any symptoms, and my physical examination was unremarkable. To further investigate the cause of the elevated alkaline phosphatase, additional blood work was performed, which included tests for electrolytes, kidney function, liver function, and a complete blood count. All results from these tests showed no abnormalities. 

Given these findings, my healthcare team is considering the most appropriate next steps for evaluation. They are weighing several options, including repeat alkaline phosphatase testing in three months, imaging studies, and other diagnostic tests. It is important to determine the underlying cause of the elevated levels, as it may indicate a condition that requires further attention.",A. Serum protein electrophoresis B. Dual-energy x-ray absorptiometry of the spine and hip C. Repeat alkaline phosphatase testing in 3 months D. Skeletal survey E. Bone scintigraphy F. Ultrasonography of the right upper quadrant G. Measurement of parathyroid hormone levels H. Liver biopsy I. Abdominal computed tomography J. Magnetic resonance imaging of the spine,E,neutral,B,E,False,B,False,B,False,C,False,B,False
196,"I am a 78-year-old male who visited the emergency department due to a concern about my left leg, which felt unusually cold. This morning, while putting on my socks, I noticed that the left leg had a distinct chill. I have a history of leg pain that tends to worsen at night and during walking, but this was the first occasion I experienced a cold sensation in that leg.

My medical history includes diabetes mellitus, and I am allergic to penicillin and iodinated contrast. Upon arrival at the emergency department, my vital signs were recorded: my temperature was 37.3ºC, my pulse was 90 beats per minute, my respiratory rate was 14 breaths per minute, and my blood pressure was 139/84 mmHg.

During the examination, the medical staff noted that my left leg was cool and pale. I was unable to move my foot upward or downward, and the strength in my knee flexion and extension was reduced. Sensation in the leg was absent up to the mid-calf, and the medical team could not detect any pulses in the distal left leg. Additionally, Doppler signals were absent.

Given the findings, the medical team is likely considering the diagnosis of a threatened limb and determining the most appropriate imaging modality to further assess my condition.",A. Threatened limb; CT angiography B. Threatened limb; Doppler ultrasound C. Threatened limb; arterial plethysmography D. Threatened limb; MR angiography E. Non-viable limb; MR angiography F. Non-viable limb; Doppler ultrasound G. Non-viable limb; plain radiography H. Threatened limb; carbon dioxide angiogram I. Non-viable limb; duplex ultrasound J. Non-viable limb; CT angiography,F,neutral,A,F,False,A,False,J,False,J,False,F,True
197,"I am a 65-year-old woman who arrived at the emergency department after experiencing sudden-onset weakness. About an hour prior, while having dinner with my family, I noticed that I began slurring my speech and felt weakness in my right arm. When I tried to stand up, I fell to my right side but did not hit my head or lose consciousness.

My medical history includes hypertension, which I manage with amlodipine, and I have a significant smoking history of 45 pack-years. Upon examination in the emergency department, my temperature was recorded at 99.6°F, my blood pressure was 145/90 mmHg, my pulse was 90 beats per minute, and my respirations were 20 per minute. 

The examination revealed right-sided facial weakness that spared the forehead, and I had reduced strength in my right wrist, elbow, and knee, which were assessed as 2/5. In contrast, my left side showed full strength, rated at 5/5. A fingerstick blood glucose test returned a reading of 106 mg/dL. A non-contrast CT scan of my head was performed, which did not show any hyperdense lesions. I was informed that the medical team would determine the most appropriate next step in my management.",A. CT angiogram of the head and neck B. Immediate blood pressure reduction C. MRI of the head D. Aspirin administration E. Antiplatelet therapy F. Aspirin and atorvastatin G. Neurosurgical consultation H. Heparin infusion I. Observation and serial neurological exams J. Alteplase,J,neutral,A,J,False,D,False,D,False,D,False,D,False
198,"I am a 23-year-old woman who recently experienced a progressively worsening headache. For the past six days, I have also had photophobia and intermittent fever. The headache is primarily located in the frontal region and radiates down my neck. I do not have any recent history of blood transfusions, travel, or contact with animals. My past medical history is unremarkable, and I have been sexually active with a single partner for three years.

When I visited the clinic, my temperature was recorded at 38.5°C (101.3°F). During the physical examination, I appeared pale and diaphoretic. The healthcare provider noted a fine erythematous rash on my neck and forearms. To further investigate my symptoms, a lumbar puncture was performed. 

I was informed that my cerebrospinal fluid (CSF) analysis indicated the presence of 72 leukocytes, with a predominance of lymphocytes. There were no erythrocytes, and other markers such as protein and glucose were within certain ranges. 

Given these findings and my symptoms, I understand that the healthcare team is considering several potential diagnoses.",A. Bacterial meningitis B. Cryptococcal meningitis C. Paraneoplastic meningitis D. Mumps meningitis E. Lymphocytic choriomeningitis virus F. Tuberculous meningitis G. Early-stage fungal meningitis H. Autoimmune meningitis I. Enterovirus meningitis J. Viral encephalitis,I,neutral,E,I,False,E,False,I,True,I,True,I,True
199,"I am a 63-year-old male who recently sought urgent care because I have been experiencing progressive fatigue over the past month. It first became noticeable while I was hiking, but it has now begun to affect my daily activities. I have not monitored my health medically for over a decade and have a history of untreated diabetes. My dietary habits are poor, and I consume moderate amounts of alcohol, typically 1-2 beers daily; however, I do not smoke. 

I have never undergone colonoscopy screening. When I arrived at urgent care, my vital signs were recorded: my temperature was 98.6°F, blood pressure was 135/81 mmHg, my pulse was 82 beats per minute, and my respirations were 12 per minute. 

Given my symptoms and background, I am trying to understand the most probable underlying cause of my fatigue. I am aware that there are several potential explanations, including alcohol-induced bone marrow suppression, myelodysplastic syndrome, or other conditions affecting my blood health. I recognize that I need to explore these possibilities further to determine the best course of action for my health.",A. Alcohol-induced bone marrow suppression B. Myelodysplastic syndrome causing ineffective erythropoiesis C. Hemoglobinopathy such as alpha-thalassemia trait D. Lead poisoning causing microcytic anemia E. Occult bleeding F. Mineral deficiency G. Erythropoietin deficiency due to chronic kidney disease H. Iron malabsorption due to celiac disease I. Chronic inflammation J. Vitamin deficiency,I,neutral,B,I,False,B,False,C,False,E,False,E,False
200,"I recently attended a routine well-child visit. During the appointment, I reported some recent symptoms, including a runny nose and decreased appetite. During the examination, the doctor noted that I could sit independently with a straight back and crawl effectively. I also demonstrated an excellent pincer grasp, although I had not yet achieved independent walking. 

The doctor observed that I was alert, interactive, and smiling. My vital signs were normal, and the examination of my eyes, ears, nose, and throat was unremarkable. My lungs were clear, and my heart showed a normal rhythm. Abdominal assessment was also normal. According to the growth charts, I was tracking consistently along the 75th percentile for both height and weight.

The doctor discussed developmental expectations for children at my age and considered various aspects of my development. I reflected on the milestones I had reached and what was still ahead, particularly regarding speech and mobility. The overall assessment indicated that I was developing well, with some milestones achieved but not yet all.","A. This child should  be saying mama dada and 3 other words B. This child is expected to have stranger anxiety at this age C. This child is likely to have significant delays in development D. It Is expected that this child will play peek a boo E. It is unusual for this child to not be walking yet F. This child is likely 18 months old G. this child is 6 month old H. This child is expected to be able to stand unsupported I. This child is expected to have a poor pincer grasp at this stage J. This child is expected to say ""mama"" or ""dada"" nonspecifically",D,neutral,J,D,False,J,False,D,True,A,False,D,True
